,Unnamed: 0,state,cityid,sitetype,tag,type,mislabeled check,title,title_sub,businessname,url,domain,desc,last_update_date,location,operation_time,url_googlemap,url_moreplace,domain2,web_status,web_error
63,862,MN,2771428,news - listings,farmersmarket,listings,correct,2022 Farmer's Market Guide - Woodbury,Macaroni KID Woodbury|https://semetro.macaronikid.com| › articles › 2022-far...,,https://semetro.macaronikid.com/articles/62859f9b5f1ab271a29fee49/2022-farmers-market-guide,semetro.macaronikid.com,"Jun 8, 2022 — Woodbury Farmer's Market*. Sundays, 8 am-1 pm. June 5- October 30, 2022, Central Park Library, 8595 Central Park Place, Woodbury 55125, 651-227- ...","Jun 8, 2022",,,,,semetro.macaronikid.com,good,
64,863,MN,2717288,news - listings,farmersmarket,listings,,2022 Guide to Dog-Friendly Minnesota Farmers Markets,Sidewalk Dog|https://www.sidewalkdog.com| › New + Noteworthy,,https://www.sidewalkdog.com/dog-friendly-minnesota-farmers-markets/,www.sidewalkdog.com,Farmers Markets in the Suburbs (And Greater Minnesota) · Centennial Lakes Farmers Market (Edina) · Chisago City Farmers Market · Eagan Market Fest · Hopkins Farmers ...,,,,,,sidewalkdog.com,good,
65,864,MN,2725918,news - listings,farmersmarket,listings,,2022 Guide to Dog-Friendly Seattle Farmers Markets,Sidewalk Dog|https://www.sidewalkdog.com| › New + Noteworthy,,https://www.sidewalkdog.com/dog-friendly-seattle-farmers-markets/,www.sidewalkdog.com,"The Columbia City Farmers Market brings almost 40 vendors from across the state together, along with a drool-worthy assortment of small food vendors, including ...",,,,,,sidewalkdog.com,good,
66,424,MN,2757040,news,farmersmarket,1,,2022 St. James Farmer's Market,Discover St. James|https://discoverstjamesmn.com| › 2020/07/01 › 2020-st...,,https://discoverstjamesmn.com/2020/07/01/2020-st-james-farmers-market/,discoverstjamesmn.com,"Jul 1, 2020 — Have you checked out the farmers market in St. James? No?! Well it's a great place to get some home goods, flowering goods and gardening ...","Jul 1, 2020",,,,,discoverstjamesmn.com,good,
67,425,MN,2705744,news,farmersmarket,1,,2023 Big Lake Farmers Market,Fairs and Festivals|https://www.fairsandfestivals.net| › events › details › 2...,,https://www.fairsandfestivals.net/events/details/2023-big-lake-farmers-market,www.fairsandfestivals.net,"Big Lake Farmers Market will be held on January 21st, 2023. It will host an array of local vendors and farmers who will be selling… Find MN craft shows, ...","21st, 2023",,,,,fairsandfestivals.net,good,
68,426,MN,2711980,news,farmersmarket,1,,2023 Downtown Farmers Market,City of Syracuse (.gov)|https://www.syr.gov| › Events › Community-Events,,https://www.syr.gov/events/community-events/2023-dtc-farmers-market,www.syr.gov,"The farmers converge on Clinton Square, located at 161 West Genesee Street (map), every Tuesday during the summer months. The countdown is on to the 2023 ...",the 2023,,,,,syr.gov,bad,404 Client Error: Not Found for url: https://www.syr.gov/events/community-events/2023-dtc-farmers-market
69,427,MN,2718674,news,farmersmarket,1,,2023 Elk River Winter Farmers Market,Fairs and Festivals|https://www.fairsandfestivals.net| › events › details › 2...,,https://www.fairsandfestivals.net/events/details/2023-elk-river-winter-farmers-market,www.fairsandfestivals.net,"Elk River Winter Farmers Market will be held on December 7th, 2023. This market will feature farm fresh fruits, vegetables, meats, cheeses, eggs, honey, ...","on December 7th, 2023",,,,,fairsandfestivals.net,good,
70,865,MN,2704114,news - listings,farmersmarket,listings,,2023 Farmer's Market Guide,Macaroni KID Woodbury|https://semetro.macaronikid.com| › articles › 2023-far...,,https://semetro.macaronikid.com/articles/6426c7b38ffc3a5bfefc7dd7/2023-farmers-market-guide,semetro.macaronikid.com,"May 9, 2023 — Bayport Farmer's Market, Mondays, 2:30 pm-6:30 pm. June 12-Oct 16, 2023. Village Green Park. 400 3rd Street N · Bayport, MN 55003 ; Lake Elmo ...","May 9, 2023",,,,,semetro.macaronikid.com,good,
71,858,MN,2701324,news,onfarm market,listings,,2023 Farmer's Market Information and Dates,Baldwin Borough|https://baldwinborough.org| › CivicAlerts,,https://baldwinborough.org/civicalerts.aspx?aid=190,baldwinborough.org,"May 22, 2023 — H3art Farm - bringing their fantastic crops back for a second season! · AmBoy - Farm Treats and Farm Fresh Eggs · Jodikinos Family Farm - bringing ...","May 22, 2023",,,,,baldwinborough.org,bad,404 Client Error: Not Found for url: https://baldwinborough.org/civicalerts.aspx?aid=190
72,428,MN,2717000,news,farmersmarket,1,should be listings,2023 Farmers Market Table (FINAL).xlsx,Fond du Lac Band of Lake Superior Chippewa|https://www.fdlrez.com| › agriculture › 2023Far...,,https://www.fdlrez.com/agriculture/2023farmersmarkettable.pdf,www.fdlrez.com,"Duluth Farmers Market. At the corner of 14th Ave E. and 3rd St. (1324 E 3rd St, Duluth, MN 55805). Every. Wednesday (2-. 5:00 PM) &. Saturday (8:00. AM-12:00 PM).",,,,,,fdlrez.com,good,
73,866,MN,2753656,news - listings,farmersmarket,listings,,2023 Farmers Markets,Southwest Health and Human Services|https://swmhhs.com| › news › 2022-farmers-markets,,https://swmhhs.com/news/2022-farmers-markets/,swmhhs.com,"Lincoln County, Lyon County, Murray County, Pipestone County, Redwood County, Rock County · Pipestone, 207 E. Main Street June 10-October · Redwood Falls, ...",,,,,,swmhhs.com,good,
74,867,MN,2708488,news - listings,farmersmarket,listings,,"2023 Farmers Markets in Carver County, Minnesota area",Macaroni KID Carver|https://carver.macaronikid.com| › guides › 2023-farme...,,https://carver.macaronikid.com/guides/5ac64d7adf39e12e7e80eebb/2023-farmers-markets-in-carver-county%2c-minnesota-area,carver.macaronikid.com,"May 6, 2023 — Shop and enjoy locally grown fresh fruits and vegetables at Farmers Markets. Many have homemade jellys, sauces, salsa's and other delicious ...","May 6, 2023",,,,,carver.macaronikid.com,good,
75,429,MN,2727530,news,farmersmarket,1,,2023 Hastings Farmer's Market Opens - KDWA 1460 AM,KDWA|https://kdwa.com| › 2023 › June,,https://kdwa.com/2023/06/2023-hastings-farmers-market-opens/,kdwa.com,"Jun 14, 2023 — The Hastings Farmers Market opened for the 2023 growing season last Saturday ... 514 Vermillion Street Hastings, MN 651-437-1460. Made with by ...","Jun 14, 2023",,,,,kdwa.com,good,
76,430,MN,2711746,news,farmersmarket,1,,2023 Howard Lake Farmers Market,Howard Lake|https://www.howard-lake.mn.us| › files › 2023-...,,https://www.howard-lake.mn.us/community/files/2023-howard-lake-farmers-market-policies-application,www.howard-lake.mn.us,Do not send this form to the Department of Revenue. Name of Business Selling or Exhibiting at Event. Minnesota Tax ID Number. Seller's Complete Address. City.,,,,,,howard-lake.mn.us,good,
77,868,MN,2701900,news - listings,farmersmarket,listings,,2023 Local Farmers Markets,Macaroni Kid|https://southmetro.macaronikid.com| › guides › 2023-l...,,https://southmetro.macaronikid.com/guides/5949a5c4e214b342c9fca061/2023-local-farmers-markets,southmetro.macaronikid.com,"Apr 12, 2023 — Location: The Apple Valley Farmers' Market is located at 7100 147th Street West, in Apple Valley, MN 55124 · Come and shop for fresh vegetables, ...","Apr 12, 2023",,,,,southmetro.macaronikid.com,good,
78,431,MN,2743252,news,farmersmarket,1,,2023 Minnetonka Farmers Market,Minnesota Parent|https://www.minnesotaparent.com| › Events,,https://www.minnesotaparent.com/calendar/2023-minnetonka-farmers-market-8/,www.minnesotaparent.com,"From June 6 – Sept. 26, find locally produced groceries, farm products and handmade crafts at the Minnetonka Farmers Market. Plus, live music, community booths ...",,,,,,minnesotaparent.com,bad,"HTTPSConnectionPool(host='www.minnesotaparent.com', port=443): Read timed out. (read timeout=2)"
79,432,MN,2705896,news,farmersmarket,1,,2023 Murray Park Farmer's Market,NowPlayingUtah.com|https://www.nowplayingutah.com| › Events,,https://www.nowplayingutah.com/event/2023-murray-park-farmers-market/,www.nowplayingutah.com,Fridays and Saturdays 8 a.m. to 1 p.m.. Utah Farm Bureau owns and operates two farmers markets from July to October at Murray Park and South Jordan. The purpose ...,,,,,,nowplayingutah.com,good,
80,433,MN,2751730,news,farmersmarket,1,,"2023 Plymouth Farmers Market: Fresh Produce, Community ...",NewsBreak Original|https://original.newsbreak.com| › 3061375466180-202...,,https://original.newsbreak.com/@minnesota-updates-1665617/3061375466180-2023-plymouth-farmers-market-fresh-produce-community-support-and-more,original.newsbreak.com,"Jun 17, 2023 — The annual outdoor Farmers Market in the City of Plymouth will start on Wednesday, June 21 at Parkers Lake Playfield. The market will be ...","Jun 17, 2023",,,,,original.newsbreak.com,good,
81,869,MN,2752882,news - listings,farmersmarket,listings,,2023 Racine County Farmers Market Guide,racinecountyeye.com|https://racinecountyeye.com| › 2023/06/06 › racine-count...,,"https://racinecountyeye.com/2023/06/06/racine-county-farmers-market-guide/#:~:text=2210%20rapids%20drive%2c%20racine%20%7c%20across,mini%20storefronts%20within%20one%20venue.",racinecountyeye.com,,,,,,,racinecountyeye.com,bad,"HTTPSConnectionPool(host='racinecountyeye.com', port=443): Read timed out. (read timeout=2)"
82,434,MN,2754214,news,farmersmarket,1,,2023 Richfield Farmers Market,Minnesota Parent|https://www.minnesotaparent.com| › calendar › 2023-r...,,https://www.minnesotaparent.com/calendar/2023-richfield-farmers-market/2023-10-07/,www.minnesotaparent.com,"Oct 7, 2023 — Save the dates for our extended 2023 outdoor farmers market season! Stop by every Saturday morning from May through October.","Oct 7, 2023",,,,,minnesotaparent.com,bad,"HTTPSConnectionPool(host='www.minnesotaparent.com', port=443): Read timed out. (read timeout=2)"
83,435,MN,2759998,news,farmersmarket,1,,2023 Shoreview Indoor Farmers Market,Fairs and Festivals|https://www.fairsandfestivals.net| › events › details › 2...,,https://www.fairsandfestivals.net/events/details/2023-shoreview-indoor-farmers-market,www.fairsandfestivals.net,"Shoreview Indoor Farmers Market will be held on December 16th, 2023. This market will feature local fresh produce, handcrafted artisan goods, ...","on December 16th, 2023",,,,,fairsandfestivals.net,good,
84,436,MN,2732174,news,farmersmarket,1,,2023 South Jordan Farmer's Market,NowPlayingUtah.com|https://www.nowplayingutah.com| › Events,,https://www.nowplayingutah.com/event/2023-south-jordan-farmers-market/,www.nowplayingutah.com,"Saturdays, 8 a.m. to 1 p.m.. Utah Farm Bureau owns and operates two farmers markets from July to October at Murray Park and South Jordan. The purpose of these ...",,,,,,nowplayingutah.com,good,
85,437,MN,2735558,news,farmersmarket,1,,2023 South Lansing Farmers Market,South Lansing Community Development Association|http://www.southlansing.org| › tabid › Default,,http://www.southlansing.org/farmersmarket/tabid/350/default.aspx,www.southlansing.org,"The South Lansing Farmers Market is part of a sustainable local food system ... produce, artisan foods, and handmade items from Michigan producers. The ...",,,,,,southlansing.org,good,
86,51,MN,2705752,event,farmersmarket,1,,2024 Big Lake Farmers Market,Fairs and Festivals|https://www.fairsandfestivals.net| › events › details › 2...,,https://www.fairsandfestivals.net/events/details/2024-big-lake-farmers-market,www.fairsandfestivals.net,"Big Lake Farmers Market will be held on March 16th, 2024. Local vendors and farmers will be selling homemade and home-grown items. You will find… Find MN ...",,,,,,fairsandfestivals.net,good,
87,52,MN,2718674,event,farmersmarket,1,,2024 Elk River Winter Farmers Market,Fairs and Festivals|https://www.fairsandfestivals.net| › events › details › 2...,,https://www.fairsandfestivals.net/events/details/2024-elk-river-winter-farmers-market,www.fairsandfestivals.net,"Elk River Winter Farmers Market will be held on January 4th, 2024. This market will feature farm fresh fruits, vegetables, meats, cheeses, eggs, honey, ...",,,,,,fairsandfestivals.net,good,
88,438,MN,2708290,news,farmersmarket,1,,25th Avenue in San Mateo Farmers' Market | PCFMA,Pacific Coast Farmers' Market Association|https://www.pcfma.org| › ...,,https://www.pcfma.org/25thave,www.pcfma.org,The 25th Ave. Farmers' Market is brought to you in partnership with Waypoint Church. 25th Avenue in San Mateo Farmers ...,,,,,,pcfma.org,good,
89,870,MN,2718188,news - listings,farmersmarket,listings,,3 can't miss Twin Cities Farmers Markets,Give Me The Mike|http://givemethemike.com| › 3-cant-miss-twin-cities-far...,,http://givemethemike.com/3-cant-miss-twin-cities-farmers-markets/,givemethemike.com,"Jun 1, 2019 — The Edina Farmers Market is held at Centennial Lakes Park, a perfect date night spot. When: Thursday, 3 – 7 p.m. through September 26, 2019","Jun 1, 2019",,,,,givemethemike.com,good,
90,871,MN,2752882,news - listings,farmersmarket,listings,,5 Farmers Markets in Racine County,Racine County Eye|https://racinecountyeye.com| › 2021/06/23 › 5-farmers...,,https://racinecountyeye.com/2021/06/23/5-farmers-markets-in-racine-county/,racinecountyeye.com,"Jun 23, 2021 — 1. Burlington Farmers Market · 2. Great Lakes Farmers Market at Milaeger's · 3. Farmers Market @ 2210 · 4. Caledonia Outdoor Market · 5. Main Street ...","Jun 23, 2021",,,,,racinecountyeye.com,good,
91,1565,MN,2722814,website - listings,farmersmarket,listings,,5 Twin Cities farmers markets to shop this winter,Axios|https://www.axios.com| › Things to Do,,https://www.axios.com/local/twin-cities/2021/11/16/winter-farmers-markets-near-minneapolis-st-paul,www.axios.com,"Nov 16, 2021 — Market in the Valley: The Golden Valley market exclusively sells Minnesota-grown produce and other goods at the Brookview Community Center from ...","Nov 16, 2021",,,,,axios.com,bad,403 Client Error: Forbidden for url: https://www.axios.com/local/twin-cities/2021/11/16/winter-farmers-markets-near-minneapolis-st-paul
92,1566,MN,2756698,website - listings,farmersmarket,listings,,5 Twin Cities farmers markets to visit this May - Axios,axios.com|https://www.axios.com| › Food and Drink,,https://www.axios.com/local/twin-cities/2022/05/19/twin-cities-farmers-markets-open-may,www.axios.com,"May 19, 2022 — St. Paul Farmers Market: Though the downtown St. Paul market is the most popular, the organization operates over 15 others across the east metro ...","May 19, 2022",,,,,axios.com,bad,403 Client Error: Forbidden for url: https://www.axios.com/local/twin-cities/2022/05/19/twin-cities-farmers-markets-open-may
93,53,MN,2747068,event,farmersmarket,1,,6:00 pm North Mankato Farmers' Market,MankatoLIFE|https://www.mankatolife.com| › event › north-mankato...,,https://www.mankatolife.com/event/north-mankato-farmers-market/2023-09-25/,www.mankatolife.com,"5 days ago — The North Mankato Farmers' Market offers fresh locally grown fruits and vegetables, baked and canned goods, handmade products and more, and has ...",,,,,,mankatolife.com,good,
94,872,MN,2709154,news - listings,farmersmarket,listings,,7 Farmers Markets Around Rochester You Should Visit,Tom Kadlec Kia|https://www.tomkadleckia.com| › blogs › 7-farmers-m...,,https://www.tomkadleckia.com/blogs/1309/7-farmers-markets-around-rochester-you-should-visit/,www.tomkadleckia.com,"May 6, 2021 — The Rochester market's summer season runs from the first Saturday in May until the last Saturday of October. The fall and winter market starts ...","May 6, 2021",,,,,tomkadleckia.com,good,
95,54,MN,2704456,event,farmersmarket,1,,7th Annual Ham Lake Farmers & Artisan Market,Ham Lake Area Chamber of Commerce|https://www.hamlakeareacc.org| › events › farmersmar...,,https://www.hamlakeareacc.org/events/farmersmarket,www.hamlakeareacc.org,"Rice Creek Farm - walnuts, garlic, beans, popcorn kernels, canned goods, herbal ... MFMA Guides for Selling Products at Minnesota Farmers Markets · Minnesota ...",,,,,,hamlakeareacc.org,good,
